id	rxn_src	dir	enz	protein_stoich	status	comments	MW (g/mmol)
RXN-PYDXO_c_FWD-rt2312	PYDXO_c	FWD	rt2312	rt2312:1	protStoichAsgnAuto	 	29.741349999999997
RXN-PYK_c_FWD-rt4634	PYK_c	FWD	rt4634	rt4634:1	protStoichAsgnAuto	 	58.542229999999996
RXN-PYNP2r_c_FWD-UNKNOWN	PYNP2r_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-PYNP2r_c_REV-UNKNOWN	PYNP2r_c	REV	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-PYRDC2_c_FWD-rt7423	PYRDC2_c	FWD	rt7423	rt7423:1	protStoichAsgnAuto	 	75.14811
RXN-PYRDC_c_FWD-rt7423	PYRDC_c	FWD	rt7423	rt7423:1	protStoichAsgnAuto	 	75.14811
RXN-PYRtps_e_FWD-rt1816_e	PYRtps_e	FWD	rt1816_e	rt1816_e:1	protStoichAsgnAuto	 	53.302130000000005
RXN-PYRtps_e_REV-rt1816_e	PYRtps_e	REV	rt1816_e	rt1816_e:1	protStoichAsgnAuto	 	53.302130000000005
RXN-PYRtps_m_FWD-MPC13	PYRtps_m	FWD	MPC13	rt8213:1,rt7405:1	protStoichAsgnManual	 	27.944859999999995
RXN-Q9H2t_c_e_FWD-UNKNOWN	Q9H2t_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	 	
RXN-Q9H2t_c_m_FWD-UNKNOWN	Q9H2t_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	 	
RXN-Q9MO_m_FWD-rt7829	Q9MO_m	FWD	rt7829	rt7829:1	protStoichAsgnManual	Monomer to correct for :0 from script	67.45538
RXN-Q9MT1_m_FWD-COQCPLX	Q9MT1_m	FWD	COQCPLX	rt8484:1,rt7829:1,rt1845:1,rt3097:1,rt7669:1	protStoichAsgnManual	Added all RT COQ parts to better reflect SC counterpart	194.81009
RXN-Q9MT2_m_FWD-rt3097	Q9MT2_m	FWD	rt3097	rt3097:1	protStoichAsgnAuto	Monomer to correct for :0 from script	37.09733
RXN-Q9OR_m_FWD-Q9ORCPLX	Q9OR_m	FWD	Q9ORCPLX	rt8484:1,rt7829:1,rt1845:1,rt3097:1,rt7669:1	protStoichAsgnAuto	Monomer to correct for :0 from script	194.81009
RXN-QUILSYN_c_FWD-SPONT	QUILSYN_c	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-QUINDH_c_FWD-rt5341	QUINDH_c	FWD	rt5341	rt5341:1	protStoichAsgnAuto	 	35.67777
RXN-QUINDH_c_REV-rt5341	QUINDH_c	REV	rt5341	rt5341:1	protStoichAsgnAuto	 	35.67777
RXN-QUINt_c_e_FWD-rt3125	QUINt_c_e	FWD	rt3125	rt3125:1	protStoichAsgnAuto	 	58.84844000000002
RXN-QUINt_c_e_FWD-rt5359	QUINt_c_e	FWD	rt5359	rt5359:1	protStoichAsgnAuto	 	60.72735
RXN-QUINt_c_e_FWD-rt5363	QUINt_c_e	FWD	rt5363	rt5363:1	protStoichAsgnAuto	 	60.51311000000001
RXN-QUINt_c_e_REV-rt3125	QUINt_c_e	REV	rt3125	rt3125:1	protStoichAsgnManual	 	58.84844000000002
RXN-QUINt_c_e_REV-rt5359	QUINt_c_e	REV	rt5359	rt5359:1	protStoichAsgnManual	 	60.72735
RXN-QUINt_c_e_REV-rt5363	QUINt_c_e	REV	rt5363	rt5363:1	protStoichAsgnManual	 	60.51311000000001
RXN-QULNt_c_m_FWD-SPONT	QULNt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-QULNt_c_m_REV-SPONT	QULNt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-RADHx_m_FWD-rt5058	RADHx_m	FWD	rt5058	rt5058:1	protStoichAsgnAuto	 	58.30594
RXN-RAFH_e_FWD-rt3242_e	RAFH_e	FWD	rt3242_e	rt3242_e:1	protStoichAsgnAuto	 	28.450630000000004
RXN-RBFK_c_FWD-rt0930_c	RBFK_c	FWD	rt0930_c	rt0930_c:1	protStoichAsgnAuto	 	26.92558
RXN-RBFK_m_FWD-rt0930_m	RBFK_m	FWD	rt0930_m	rt0930_m:1	protStoichAsgnAuto	 	26.92558
RXN-RBFSa_c_FWD-rt0910	RBFSa_c	FWD	rt0910	rt0910:1	protStoichAsgnAuto	 	22.620160000000002
RXN-RBFSb_c_FWD-rt4127	RBFSb_c	FWD	rt4127	rt4127:1	protStoichAsgnAuto	 	26.40058
RXN-RBK_D_c_FWD-rt6000	RBK_D_c	FWD	rt6000	rt6000:1	protStoichAsgnAuto	 	66.16131
RXN-RBK_c_FWD-rt2501	RBK_c	FWD	rt2501	rt2501:2	protStoichAsgnAuto	 	72.22624
RXN-RDH_c_FWD-rt5407	RDH_c	FWD	rt5407	rt5407:1	protStoichAsgnAuto	 	41.589119999999994
RXN-RDH_c_REV-rt5407	RDH_c	REV	rt5407	rt5407:1	protStoichAsgnAuto	 	41.589119999999994
RXN-RHMND2_c_FWD-rt1893	RHMND2_c	FWD	rt1893	rt1893:1	protStoichAsgnAuto	 	46.636210000000005
RXN-RHMND2_c_REV-rt1893	RHMND2_c	REV	rt1893	rt1893:1	protStoichAsgnAuto	 	46.636210000000005
RXN-RIBFLVt_c_m_FWD-SPONT	RIBFLVt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-RIBt_c_e_FWD-UNKNOWN	RIBt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-RLFC2O_c_FWD-rt4960	RLFC2O_c	FWD	rt4960	rt4960:1	protStoichAsgnManual	Stoich. Inspired by scRBA and BLASTp searches for its components	64.63471999999999
RXN-RLFC2O_m_FWD-rt8275	RLFC2O_m	FWD	rt8275	rt8275:1	protStoichAsgnManual	Stoich. Inspired by scRBA and BLASTp searches for its components	64.19856
RXN-RNDR1_c_FWD-RNR124	RNDR1_c	FWD	RNR124	rt2922_c:2,rt5869_c:1,rt2804_c:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR1_n_FWD-RNR124	RNDR1_n	FWD	RNR124	rt2922_n:2,rt5869_n:1,rt2804_n:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR2_c_FWD-RNR124	RNDR2_c	FWD	RNR124	rt2922_c:2,rt5869_c:1,rt2804_c:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR2_n_FWD-RNR124	RNDR2_n	FWD	RNR124	rt2922_n:2,rt5869_n:1,rt2804_n:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR3_c_FWD-RNR124	RNDR3_c	FWD	RNR124	rt2922_c:2,rt5869_c:1,rt2804_c:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR3_n_FWD-RNR124	RNDR3_n	FWD	RNR124	rt2922_n:2,rt5869_n:1,rt2804_n:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR4_c_FWD-RNR124	RNDR4_c	FWD	RNR124	rt2922_c:2,rt5869_c:1,rt2804_c:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNDR4_n_FWD-RNR124	RNDR4_n	FWD	RNR124	rt2922_n:2,rt5869_n:1,rt2804_n:1	protStoichAsgnManual	"Genome mentions ""Ribonucleotide reductase"" for all homologs in SC except for rt6971, which is in RT GPR but not SC GPR. Its role is unclear so I excluded it."	299.14851
RXN-RNMK_c_FWD-rt6206	RNMK_c	FWD	rt6206	rt6206:1	protStoichAsgnAuto	 	29.83906
RXN-RPE_c_FWD-rt3505	RPE_c	FWD	rt3505	rt3505:1	protStoichAsgnAuto	 	34.591649999999994
RXN-RPE_c_FWD-rt7896	RPE_c	FWD	rt7896	rt7896:1	protStoichAsgnAuto	 	25.369860000000003
RXN-RPE_c_REV-rt3505	RPE_c	REV	rt3505	rt3505:1	protStoichAsgnManual	 	34.591649999999994
RXN-RPE_c_REV-rt7896	RPE_c	REV	rt7896	rt7896:1	protStoichAsgnManual	 	25.369860000000003
RXN-RPI_c_FWD-rt4920	RPI_c	FWD	rt4920	rt4920:1	protStoichAsgnAuto	 	36.56497
RXN-RPI_c_REV-rt4920	RPI_c	REV	rt4920	rt4920:1	protStoichAsgnAuto	 	36.56497
RXN-SACCD1_c_FWD-rt8465	SACCD1_c	FWD	rt8465	rt8465:1	protStoichAsgnAuto	 	82.62306000000001
RXN-SACCD2_c_FWD-rt5719	SACCD2_c	FWD	rt5719	rt5719:1	protStoichAsgnAuto	 	44.202529999999996
RXN-SACCD2_c_FWD-rt8465	SACCD2_c	FWD	rt8465	rt8465:1	protStoichAsgnAuto	 	82.62306000000001
RXN-SADT_c_FWD-rt5075	SADT_c	FWD	rt5075	rt5075:6	protStoichAsgnAuto	 	387.41519999999997
RXN-SALCMOX_x_FWD-rt1970	SALCMOX_x	FWD	rt1970	rt1970:1	protStoichAsgnAuto	 	48.38949
RXN-SALCMOX_x_FWD-rt2557	SALCMOX_x	FWD	rt2557	rt2557:1	protStoichAsgnAuto	 	48.76244999999999
RXN-SALCMOX_x_FWD-rt3875	SALCMOX_x	FWD	rt3875	rt3875:1	protStoichAsgnAuto	 	49.745470000000005
RXN-SALCMOX_x_FWD-rt5198	SALCMOX_x	FWD	rt5198	rt5198:1	protStoichAsgnAuto	 	59.01156999999999
RXN-SALCMOX_x_FWD-rt5285	SALCMOX_x	FWD	rt5285	rt5285:1	protStoichAsgnAuto	 	47.04844000000001
RXN-SALCMOX_x_FWD-rt5815	SALCMOX_x	FWD	rt5815	rt5815:1	protStoichAsgnAuto	 	52.807900000000004
RXN-SALCMOX_x_FWD-rt7337	SALCMOX_x	FWD	rt7337	rt7337:1	protStoichAsgnAuto	 	53.39039999999999
RXN-SALCMOX_x_FWD-rt7373	SALCMOX_x	FWD	rt7373	rt7373:1	protStoichAsgnAuto	 	72.93851
RXN-SAM24MT_c_FWD-rt4692	SAM24MT_c	FWD	rt4692	rt4692:1	protStoichAsgnAuto	 	40.37053999999999
RXN-SBPP1_r_FWD-rt5044	SBPP1_r	FWD	rt5044	rt5044:1	protStoichAsgnAuto	 	49.69749999999999
RXN-SBPP2_r_FWD-rt5044	SBPP2_r	FWD	rt5044	rt5044:1	protStoichAsgnAuto	 	49.69749999999999
RXN-SBP_c_FWD-rt4269	SBP_c	FWD	rt4269	rt4269:1	protStoichAsgnAuto	 	25.676849999999998
RXN-SBTD_D2_c_FWD-rt4606	SBTD_D2_c	FWD	rt4606	rt4606:1	protStoichAsgnAuto	 	33.04656000000001
RXN-SBTD_D2_c_FWD-rt8084	SBTD_D2_c	FWD	rt8084	rt8084:1	protStoichAsgnAuto	 	42.14346
RXN-SBTD_L_c_FWD-rt4606	SBTD_L_c	FWD	rt4606	rt4606:1	protStoichAsgnAuto	 	33.04656000000001
RXN-SBTDt_c_FWD-UNKNOWN	SBTDt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SBTDt_c_REV-UNKNOWN	SBTDt_c	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SBTLt_c_FWD-UNKNOWN	SBTLt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SBTLt_c_REV-UNKNOWN	SBTLt_c	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SDPDS_c_FWD-rt3986	SDPDS_c	FWD	rt3986	rt3986:1	protStoichAsgnAuto	 	48.6342
RXN-SERAT_c_FWD-rt6880	SERAT_c	FWD	rt6880	rt6880:1	protStoichAsgnAuto	 	54.64538000000002
RXN-SERD_L_c_FWD-rt0848_c	SERD_L_c	FWD	rt0848_c	rt0848_c:1	protStoichAsgnAuto	 	35.53875
RXN-SERPT_r_FWD-rt10571935	SERPT_r	FWD	rt10571935	rt1057:1,rt1935:1	protStoichAsgnManual	 	149.41182
RXN-SERTRS_c_FWD-rt1878	SERTRS_c	FWD	rt1878	rt1878:1	protStoichAsgnManual	Homodimer to fit with scRBA due to lack of evidence for heterodimer in GPR	54.43103
RXN-SERTRS_c_FWD-rt5857	SERTRS_c	FWD	rt5857	rt5857:1	protStoichAsgnManual	Homodimer to fit with scRBA due to lack of evidence for heterodimer in GPR	56.193670000000004
RXN-SERt_c_m_FWD-rt7910	SERt_c_m	FWD	rt7910	rt7910:1	protStoichAsgnAuto	 	37.93132
RXN-SERt_c_m_REV-rt7910	SERt_c_m	REV	rt7910	rt7910:1	protStoichAsgnAuto	 	37.93132
RXN-SERt_c_r_FWD-UNKNOWN	SERt_c_r	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SERt_c_r_REV-UNKNOWN	SERt_c_r	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SERt_c_rm_FWD-UNKNOWN	SERt_c_rm	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SERt_c_rm_REV-UNKNOWN	SERt_c_rm	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SERtps_e_FWD-rt0594	SERtps_e	FWD	rt0594	rt0594:1	protStoichAsgnAuto	 	62.14363
RXN-SERtps_e_FWD-rt2976	SERtps_e	FWD	rt2976	rt2976:1	protStoichAsgnAuto	 	55.95573000000001
RXN-SERtps_e_FWD-rt5861	SERtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 	65.4859
RXN-SERtps_e_REV-rt0594	SERtps_e	REV	rt0594	rt0594:1	protStoichAsgnManual	 	62.14363
RXN-SERtps_e_REV-rt2976	SERtps_e	REV	rt2976	rt2976:1	protStoichAsgnManual	 	55.95573000000001
RXN-SERtps_e_REV-rt5861	SERtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 	65.4859
RXN-SFGTHi_c_FWD-rt1276	SFGTHi_c	FWD	rt1276	rt1276:1	protStoichAsgnAuto	 	32.957589999999996
RXN-SFGTHi_c_REV-rt1276	SFGTHi_c	REV	rt1276	rt1276:1	protStoichAsgnAuto	 	32.957589999999996
RXN-SHCHD2_c_FWD-rt5201	SHCHD2_c	FWD	rt5201	rt5201:1	protStoichAsgnAuto	 	36.39283
RXN-SHCHF_c_FWD-rt5201	SHCHF_c	FWD	rt5201	rt5201:1	protStoichAsgnAuto	 	36.39283
RXN-SHK3Di_c_FWD-rt5884	SHK3Di_c	FWD	rt5884	rt5884:2	protStoichAsgnAuto	 	357.91092
RXN-SHKK_c_FWD-rt5884	SHKK_c	FWD	rt5884	rt5884:2	protStoichAsgnAuto	 	357.91092
RXN-SHSL1_c_FWD-rt1131	SHSL1_c	FWD	rt1131	rt1131:1	protStoichAsgnAuto	 	52.52641000000002
RXN-SHSL1_c_FWD-rt3095	SHSL1_c	FWD	rt3095	rt3095:1	protStoichAsgnAuto	 	84.50441000000001
RXN-SHSL1_c_REV-rt1131	SHSL1_c	REV	rt1131	rt1131:1	protStoichAsgnManual	 	52.52641000000002
RXN-SHSL1_c_REV-rt3095	SHSL1_c	REV	rt3095	rt3095:1	protStoichAsgnManual	 	84.50441000000001
RXN-SLCBK1_r_FWD-rt2023	SLCBK1_r	FWD	rt2023	rt2023:1	protStoichAsgnAuto	 	62.061550000000004
RXN-SO3R_c_FWD-rt20063076	SO3R_c	FWD	rt20063076	rt2006:2,rt0376:2	protStoichAsgnManual	Followed scRBA stoich. since I found no evidence for the other proteins in the GPR and find the reasoning in its added note unsatisfactory. Sulfate - not sulfite - is mentioned, and being in the same pathway doesn't warrant being in the same GPR unless it's unknown which enzymes require them. Since both enzymes here have other roles, I'll ignore this.	616.5218399999999
RXN-SO3t_c_e_FWD-rt4278	SO3t_c_e	FWD	rt4278	rt4278:1	protStoichAsgnAuto	 	51.728109999999994
RXN-SO4t_c_e_FWD-rt5751	SO4t_c_e	FWD	rt5751	rt5751:1	protStoichAsgnAuto	 	83.83315999999999
RXN-SO4t_c_e_FWD-rt7368	SO4t_c_e	FWD	rt7368	rt7368:1	protStoichAsgnAuto	 	93.44362000000001
RXN-SPHGAT181_c_FWD-rt3023_c	SPHGAT181_c	FWD	rt3023_c	rt3023_c:1	protStoichAsgnAuto	 	48.76497
RXN-SPHGAT181_c_REV-rt3023_c	SPHGAT181_c	REV	rt3023_c	rt3023_c:1	protStoichAsgnAuto	 	48.76497
RXN-SPHGLpK_r_FWD-rt2023	SPHGLpK_r	FWD	rt2023	rt2023:1	protStoichAsgnAuto	 	62.061550000000004
RXN-SPHINGSt_c_e_FWD-rt8393	SPHINGSt_c_e	FWD	rt8393	rt8393:1	protStoichAsgnAuto	 	169.11960000000005
RXN-SPHINGSt_c_e_REV-rt8393	SPHINGSt_c_e	REV	rt8393	rt8393:1	protStoichAsgnAuto	 	169.11960000000005
RXN-SPHPL_r_FWD-rt3557	SPHPL_r	FWD	rt3557	rt3557:1	protStoichAsgnAuto	 	61.11475000000001
RXN-SPMDAT_c_FWD-UNKNOWN	SPMDAT_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-SPMDtpa_e_FWD-rt1939_e	SPMDtpa_e	FWD	rt1939_e	rt1939_e:1	protStoichAsgnAuto	 	59.49653000000001
RXN-SPMDtpa_e_FWD-rt1987_e	SPMDtpa_e	FWD	rt1987_e	rt1987_e:1	protStoichAsgnAuto	 	60.492619999999995
RXN-SPMDtpa_e_FWD-rt2649_e	SPMDtpa_e	FWD	rt2649_e	rt2649_e:1	protStoichAsgnAuto	 	61.213979999999985
RXN-SPMDtpa_e_FWD-rt2739_e	SPMDtpa_e	FWD	rt2739_e	rt2739_e:1	protStoichAsgnAuto	 	56.038259999999994
RXN-SPMDtpa_e_FWD-rt5861	SPMDtpa_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 	65.4859
RXN-SPMDtpa_e_FWD-rt7439	SPMDtpa_e	FWD	rt7439	rt7439:1	protStoichAsgnAuto	 	71.62668000000001
RXN-SPMDtpa_e_REV-rt1939_e	SPMDtpa_e	REV	rt1939_e	rt1939_e:1	protStoichAsgnManual	 	59.49653000000001
RXN-SPMDtpa_e_REV-rt1987_e	SPMDtpa_e	REV	rt1987_e	rt1987_e:1	protStoichAsgnManual	 	60.492619999999995
RXN-SPMDtpa_e_REV-rt2649_e	SPMDtpa_e	REV	rt2649_e	rt2649_e:1	protStoichAsgnManual	 	61.213979999999985
RXN-SPMDtpa_e_REV-rt2739_e	SPMDtpa_e	REV	rt2739_e	rt2739_e:1	protStoichAsgnManual	 	56.038259999999994
RXN-SPMDtpa_e_REV-rt5861	SPMDtpa_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 	65.4859
RXN-SPMDtpa_e_REV-rt7439	SPMDtpa_e	REV	rt7439	rt7439:1	protStoichAsgnManual	 	71.62668000000001
RXN-SPMDtpa_v_FWD-rt1939_v	SPMDtpa_v	FWD	rt1939_v	rt1939_v:1	protStoichAsgnAuto	 	59.49653000000001
RXN-SPMDtpa_v_FWD-rt1987_v	SPMDtpa_v	FWD	rt1987_v	rt1987_v:1	protStoichAsgnAuto	 	60.492619999999995
RXN-SPMDtpa_v_FWD-rt2649_v	SPMDtpa_v	FWD	rt2649_v	rt2649_v:1	protStoichAsgnAuto	 	61.213979999999985
RXN-SPMDtpa_v_FWD-rt2739_v	SPMDtpa_v	FWD	rt2739_v	rt2739_v:1	protStoichAsgnAuto	 	56.038259999999994
RXN-SPMDtpa_v_REV-rt1939_v	SPMDtpa_v	REV	rt1939_v	rt1939_v:1	protStoichAsgnManual	 	59.49653000000001
RXN-SPMDtpa_v_REV-rt1987_v	SPMDtpa_v	REV	rt1987_v	rt1987_v:1	protStoichAsgnManual	 	60.492619999999995
RXN-SPMDtpa_v_REV-rt2649_v	SPMDtpa_v	REV	rt2649_v	rt2649_v:1	protStoichAsgnManual	 	61.213979999999985
RXN-SPMDtpa_v_REV-rt2739_v	SPMDtpa_v	REV	rt2739_v	rt2739_v:1	protStoichAsgnManual	 	56.038259999999994
RXN-SPMS_c_FWD-rt8465	SPMS_c	FWD	rt8465	rt8465:1	protStoichAsgnAuto	 	82.62306000000001
RXN-SPRMAT_c_FWD-rt1145	SPRMAT_c	FWD	rt1145	rt1145:1	protStoichAsgnAuto	 	39.11709
RXN-SPRMS_c_FWD-rt4913	SPRMS_c	FWD	rt4913	rt4913:1	protStoichAsgnAuto	 	68.05411
RXN-SPRMtpa_e_FWD-rt1939_e	SPRMtpa_e	FWD	rt1939_e	rt1939_e:1	protStoichAsgnAuto	 	59.49653000000001
RXN-SPRMtpa_e_FWD-rt1987_e	SPRMtpa_e	FWD	rt1987_e	rt1987_e:1	protStoichAsgnAuto	 	60.492619999999995
RXN-SPRMtpa_e_FWD-rt2649_e	SPRMtpa_e	FWD	rt2649_e	rt2649_e:1	protStoichAsgnAuto	 	61.213979999999985
RXN-SPRMtpa_e_FWD-rt2739_e	SPRMtpa_e	FWD	rt2739_e	rt2739_e:1	protStoichAsgnAuto	 	56.038259999999994
RXN-SPRMtpa_e_FWD-rt3281_e	SPRMtpa_e	FWD	rt3281_e	rt3281_e:1	protStoichAsgnAuto	 	64.25773
RXN-SPRMtpa_e_FWD-rt6406_e	SPRMtpa_e	FWD	rt6406_e	rt6406_e:1	protStoichAsgnAuto	 	61.527840000000005
RXN-SPRMtpa_e_REV-rt1939_e	SPRMtpa_e	REV	rt1939_e	rt1939_e:1	protStoichAsgnManual	 	59.49653000000001
RXN-SPRMtpa_e_REV-rt1987_e	SPRMtpa_e	REV	rt1987_e	rt1987_e:1	protStoichAsgnManual	 	60.492619999999995
RXN-SPRMtpa_e_REV-rt2649_e	SPRMtpa_e	REV	rt2649_e	rt2649_e:1	protStoichAsgnManual	 	61.213979999999985
RXN-SPRMtpa_e_REV-rt2739_e	SPRMtpa_e	REV	rt2739_e	rt2739_e:1	protStoichAsgnManual	 	56.038259999999994
RXN-SPRMtpa_e_REV-rt3281_e	SPRMtpa_e	REV	rt3281_e	rt3281_e:1	protStoichAsgnManual	 	64.25773
RXN-SPRMtpa_e_REV-rt6406_e	SPRMtpa_e	REV	rt6406_e	rt6406_e:1	protStoichAsgnManual	 	61.527840000000005
RXN-SPRMtpa_v_FWD-rt1939_v	SPRMtpa_v	FWD	rt1939_v	rt1939_v:1	protStoichAsgnAuto	 	59.49653000000001
RXN-SPRMtpa_v_FWD-rt1987_v	SPRMtpa_v	FWD	rt1987_v	rt1987_v:1	protStoichAsgnAuto	 	60.492619999999995
RXN-SPRMtpa_v_FWD-rt2649_v	SPRMtpa_v	FWD	rt2649_v	rt2649_v:1	protStoichAsgnAuto	 	61.213979999999985
RXN-SPRMtpa_v_FWD-rt2739_v	SPRMtpa_v	FWD	rt2739_v	rt2739_v:1	protStoichAsgnAuto	 	56.038259999999994
RXN-SPRMtpa_v_FWD-rt3281_v	SPRMtpa_v	FWD	rt3281_v	rt3281_v:1	protStoichAsgnAuto	 	64.25773
RXN-SPRMtpa_v_FWD-rt6406_v	SPRMtpa_v	FWD	rt6406_v	rt6406_v:1	protStoichAsgnAuto	 	61.527840000000005
RXN-SPRMtpa_v_REV-rt1939_v	SPRMtpa_v	REV	rt1939_v	rt1939_v:1	protStoichAsgnManual	 	59.49653000000001
RXN-SPRMtpa_v_REV-rt1987_v	SPRMtpa_v	REV	rt1987_v	rt1987_v:1	protStoichAsgnManual	 	60.492619999999995
RXN-SPRMtpa_v_REV-rt2649_v	SPRMtpa_v	REV	rt2649_v	rt2649_v:1	protStoichAsgnManual	 	61.213979999999985
RXN-SPRMtpa_v_REV-rt2739_v	SPRMtpa_v	REV	rt2739_v	rt2739_v:1	protStoichAsgnManual	 	56.038259999999994
RXN-SPRMtpa_v_REV-rt3281_v	SPRMtpa_v	REV	rt3281_v	rt3281_v:1	protStoichAsgnManual	 	64.25773
RXN-SPRMtpa_v_REV-rt6406_v	SPRMtpa_v	REV	rt6406_v	rt6406_v:1	protStoichAsgnManual	 	61.527840000000005
RXN-SQLEx_r_FWD-rt5361	SQLEx_r	FWD	rt5361	rt5361:1	protStoichAsgnAuto	 	59.408840000000005
RXN-SQLEy_r_FWD-rt5361	SQLEy_r	FWD	rt5361	rt5361:1	protStoichAsgnAuto	 	59.408840000000005
RXN-SQLS_c_FWD-rt8223	SQLS_c	FWD	rt8223	rt8223:1	protStoichAsgnAuto	 	48.17349000000001
RXN-SQLt_c_r_FWD-SPONT	SQLt_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-SQLt_c_r_REV-SPONT	SQLt_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-SRBt_c_e_FWD-UNKNOWN	SRBt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SRBt_c_e_REV-UNKNOWN	SRBt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-SSALy_c_FWD-rt0324	SSALy_c	FWD	rt0324	rt0324:1	protStoichAsgnAuto	 	53.19297000000001
RXN-SSALy_c_FWD-rt8468	SSALy_c	FWD	rt8468	rt8468:1	protStoichAsgnAuto	 	51.99119
RXN-SSQ23EPXt_c_r_FWD-SPONT	SSQ23EPXt_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-SSQ23EPXt_c_r_REV-SPONT	SSQ23EPXt_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STATg_rm_FWD-rt3431	STATg_rm	FWD	rt3431	rt3431:1	protStoichAsgnAuto	 	76.04757999999998
RXN-STCOAt_c_l_FWD-SPONT	STCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_l_REV-SPONT	STCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_rm_FWD-SPONT	STCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_rm_REV-SPONT	STCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STEHz161_en_FWD-rt5879	STEHz161_en	FWD	rt5879	rt5879:1	protStoichAsgnAuto	 	87.95708
RXN-STEHz161_rm_FWD-rt6249	STEHz161_rm	FWD	rt6249	rt6249:1	protStoichAsgnAuto	 	69.67206
RXN-STEHz181_en_FWD-rt5879	STEHz181_en	FWD	rt5879	rt5879:1	protStoichAsgnAuto	 	87.95708
RXN-STEHz181_rm_FWD-rt6249	STEHz181_rm	FWD	rt6249	rt6249:1	protStoichAsgnAuto	 	69.67206
